date,fx_rate,log_fx,log_return,vol_7d,vol_14d,vol_30d,event_window,epu_index,target_high_volatility
2017-08-01,4.5788956521739,1.521457845071535,0.002189538338496444,0.00235566364009428,0.0042341891092557305,0.0042386918516061625,0,149.70865,0
2017-09-01,4.5991714285714,1.5258761630471243,0.0044183179755892255,0.002564363590967536,0.0036323919079587798,0.00406101803921863,0,205.76641,0
2017-10-01,4.5895045454545,1.5237720760795033,-0.0021040869676209883,0.0033152285789285452,0.0030212838381313955,0.003604405040207849,0,227.23362,0
2017-11-01,4.6346863636364,1.5335685297674435,0.009796453687940243,0.005959431990247999,0.004230582494624609,0.0042772654195217495,0,229.71336,0
2017-12-01,4.6347842105263,1.5335896414132748,2.1111645831295434e-05,0.0063468712644041015,0.004341858116570932,0.004321193051941878,0,173.39307,0
2018-01-01,4.6491181818182,1.5366775632969787,0.0030879218837038813,0.004999450570542675,0.004092317280132715,0.003976396276400283,0,196.43604,0
2018-02-01,4.65591,1.5381373803454046,0.0014598170484259043,0.001534379550243553,0.00412839381547591,0.003992144375736495,0,135.16371,0
2018-03-01,4.6613380952381,1.5393025518202275,0.001165171474822868,0.0010355763695928475,0.004083562951351412,0.0036895148449605916,0,175.57617,0
2018-04-01,4.65783,1.5385496744457763,-0.0007528773744511774,0.0012015090519342567,0.003825323287353287,0.0032891276925826676,0,150.18455,0
2018-05-01,4.6404045454545,1.5348015489580065,-0.0037481254877698156,0.002476250851965722,0.002340353702657431,0.0035564526683613032,0,224.51606,0
2018-06-01,4.6622857142857,1.5395058245112372,0.004704275553230719,0.0042855398861434,0.002964317538977888,0.00360739993234597,0,233.21189,0
2018-07-01,4.6504136363636,1.5369561696997756,-0.0025496548114616324,0.004573454585170204,0.003056860173796021,0.003752722714150988,1,208.2721,0
2018-08-01,4.643852173913,1.5355442316995938,-0.0014119380001818005,0.0039013239955478464,0.0030158472767560754,0.003833439948791228,1,166.83116,0
2018-09-01,4.647135,1.5362509006815146,0.0007066689819208438,0.0016526009668920187,0.0029727788797351603,0.0036951030637841927,1,204.80449,0
2018-10-01,4.6657913043478,1.540257445712506,0.004006545030991404,0.0027306176298583264,0.0034853598210865355,0.0036697682410975745,0,246.06097,0
2018-11-01,4.6609863636364,1.5392270917558588,-0.0010303539566471898,0.0025585406660835266,0.0029991229481334957,0.0025798047871837585,0,231.17001,0
2018-12-01,4.6535789473684,1.537636589658935,-0.001590502096923796,0.0030825058503009327,0.0023687582858307817,0.0026464733394040685,0,275.70745,0
2019-01-01,4.7061818181818,1.5488769249565904,0.011240335297655335,0.007251597168450135,0.004995953346518173,0.00407670420555203,0,247.67711,0
2019-02-01,4.74857,1.5578435200895302,0.008966595132939847,0.006846563426317962,0.0053667811413767854,0.004681923570748721,0,230.15161,0
2019-03-01,4.7546,1.5591125704820352,0.0012690503925050223,0.0052257154538448616,0.005308292752241194,0.004681057390565559,0,229.38424,0
2019-04-01,4.75835,1.5599009694948003,0.000788399012765062,0.004589228558263486,0.005445310206330978,0.004629974309304788,1,214.20435,0
2019-05-01,4.7593545454545,1.5601120593544262,0.00021108985962592364,0.0005297156621366333,0.005269806543586051,0.0043317438512550654,1,196.30671,0
2019-06-01,4.725005,1.5528686191462044,-0.007243440208221763,0.004479839016127863,0.0066756256992020965,0.005002236544911109,1,205.54046,0
2019-07-01,4.7286130434783,1.55363193402457,0.0007633148783654509,0.004471820994113404,0.0051372789079395225,0.004871390647968799,0,229.73694,0
2019-08-01,4.7280090909091,1.553504202883061,-0.00012773114150887999,0.004388154614949719,0.003231245356183491,0.004818062991272274,0,277.04245,0
2019-09-01,4.7380714285714,1.555630181302864,0.0021259784198028875,0.0011350493178307255,0.003353539463687949,0.004814326297471973,0,245.14056,0
2019-10-01,4.7538347826087,1.558951614991369,0.0033214336885050155,0.001751430753737439,0.003701687277086132,0.004787373032196811,1,250.56589,0
2019-11-01,4.7698380952381,1.5623123620261048,0.003360747034735878,0.0007018205339313781,0.003977582906164346,0.004739132952252102,1,222.59568,0
2019-12-01,4.7779,1.5640011194254935,0.001688757399388674,0.0009541773721332173,0.00138865157214216,0.004610878145185312,1,235.98632,0
2020-01-01,4.7787909090909,1.5641875666177185,0.0001864471922250477,0.0015879055801812229,0.0014952642620725696,0.003642441552082197,0,199.22176,0
2020-02-01,4.78372,1.5652184865073817,0.0010309198896631955,0.0007530847987302496,0.0012589715175466074,0.002723738865338558,1,204.83529,0
2020-03-01,4.8281545454545,1.5744643129662366,0.009245826458854856,0.00500450092040342,0.003244705121539483,0.0036973448685172264,1,361.36888,0
2020-04-01,4.83714,1.5763236369820472,0.0018593240158106816,0.00452274550978841,0.003282944265608682,0.003697342966469852,1,297.89851,0
2020-05-01,4.837115,1.5763184686254141,-5.16835663311177e-06,0.00489247134592507,0.0034697754681858434,0.0037040185598229856,0,282.24844,0
2020-06-01,4.8391590909091,1.5767409640860226,0.000422495460608463,0.0009767040190121052,0.0035543740154303847,0.0025765539967859017,0,247.64984,0
2020-07-01,4.8383217391304,1.5765679124839589,-0.00017305160206371184,0.0003070714977912454,0.003596336206301298,0.0026306706972028496,0,248.82286,0
2020-08-01,4.8376095238095,1.5764206986803813,-0.00014721380357762825,0.00033662851468413223,0.003694796728607263,0.0026320491873260037,1,213.09036,0
2020-09-01,4.8602136363636,1.5810823950457795,0.00466169636539826,0.0027839142860964427,0.0019036182189415057,0.0027501298679918984,1,278.59221,0
2020-10-01,4.8747409090909,1.5840669561843177,0.0029845611385381776,0.00244084732113401,0.0020433306488126177,0.0027384569157394177,1,311.5825,0
2020-11-01,4.8703619047619,1.5831682474262099,-0.0008987087581078246,0.002852211796626378,0.0021843491111363587,0.0028335869733572354,1,328.15252,0
2020-12-01,4.87025,1.5831452704791764,-2.2976947033459538e-05,0.0020368266425697485,0.0022209450959540266,0.00287901149753233,1,208.95865,0
2021-01-01,4.873245,1.5837600396342542,0.0006147691550777434,0.0007598510478364954,0.0021552596637914477,0.002862564427052721,1,231.37864,0
2021-02-01,4.874975,1.584114976231533,0.0003549365972788099,0.00032068980230855513,0.0021016260448169996,0.002882032767449217,0,185.27867,0
2021-03-01,4.8883608695652,1.586857046796622,0.0027420705650891275,0.0013096648952693832,0.0015608276975460546,0.0016612976404326025,0,217.46619,0
2021-04-01,4.92313,1.5939445070900178,0.0070874602933956865,0.0034133975203093593,0.0029258218977257703,0.002413178747381178,0,179.65824,0
2021-05-01,4.925,1.594324274624052,0.0003797675340342366,0.0034023528539183136,0.0027443357305554053,0.0023942945974161738,0,141.38606,0
2021-06-01,4.9237954545455,1.594079666952776,-0.00024460767127609806,0.00406493557123123,0.002776046976630218,0.002429090976437484,0,152.61494,0
2021-07-01,4.9254954545455,1.5944248694719365,0.0003452025191605923,0.00035093095189928666,0.002801564308620439,0.00240216769463745,0,197.37942,0
2021-08-01,4.9231590909091,1.5939504160997637,-0.0004744533721727784,0.000422796422084411,0.0029043665483250323,0.002424176212506081,0,187.20578,0
